dataset_token,source_dataset,mcq_questions,model_id,fewshot_k,layers,strength,seed,baseline_accuracy,baseline_invalid_rate,baseline_correct,baseline_invalid,baseline_total,baseline_cache_path,steered_accuracy,steered_invalid_rate,steered_correct,steered_invalid,steered_total,steered_cache_path,steered_vector_path,delta_accuracy,delta_invalid_rate
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,0,band:0.35:6,1.5,42,,,,,,,0.617,0.0,3085,0,5000,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k0_Lband-0.35-6_a1p5_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,,
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,0,band:0.75:6,2.5,42,,,,,,,0.574,0.0,2870,0,5000,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.75-6_a2p5_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-7b-instruct_pca_center_suffix.svec,,
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,0,band:0.35:6,2.0,42,,,,,,,0.616,0.0,3080,0,5000,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k0_Lband-0.35-6_a2p0_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,,
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,0,band:0.75:6,3.0,42,,,,,,,0.5714,0.0,2857,0,5000,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.75-6_a3p0_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-7b-instruct_pca_center_suffix.svec,,
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,0,band:0.90:6,1.0,42,,,,,,,0.5776,0.0,2888,0,5000,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.90-6_a1p0_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-7b-instruct_pca_center_suffix.svec,,
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,0,band:0.35:6,2.5,42,,,,,,,0.6138,0.0,3069,0,5000,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k0_Lband-0.35-6_a2p5_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,,
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,0,band:0.90:6,1.5,42,,,,,,,0.5776,0.0,2888,0,5000,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.90-6_a1p5_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-7b-instruct_pca_center_suffix.svec,,
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,0,band:0.35:6,3.0,42,,,,,,,0.6114,0.0,3057,0,5000,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k0_Lband-0.35-6_a3p0_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,,
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,0,band:0.90:6,2.0,42,,,,,,,0.5776,0.0,2888,0,5000,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.90-6_a2p0_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-7b-instruct_pca_center_suffix.svec,,
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,0,band:0.55:6,1.0,42,,,,,,,0.6182,0.0,3091,0,5000,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k0_Lband-0.55-6_a1p0_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,,
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,0,band:0.90:6,2.5,42,,,,,,,0.5782,0.0,2891,0,5000,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.90-6_a2p5_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-7b-instruct_pca_center_suffix.svec,,
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,0,band:0.55:6,1.5,42,,,,,,,0.6144,0.0,3072,0,5000,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k0_Lband-0.55-6_a1p5_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,,
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-7B-Instruct,0,band:0.90:6,3.0,42,,,,,,,0.5782,0.0,2891,0,5000,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-7B-Instruct_k0_Lband-0.90-6_a3p0_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-7b-instruct_pca_center_suffix.svec,,
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,0,band:0.55:6,2.0,42,,,,,,,0.6132,0.0,3066,0,5000,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k0_Lband-0.55-6_a2p0_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,,
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,0,band:0.15:6,1.0,42,,,,,,,0.6212,0.0,3106,0,5000,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k0_Lband-0.15-6_a1p0_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,,
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,0,band:0.15:6,1.5,42,,,,,,,0.6192,0.0,3096,0,5000,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k0_Lband-0.15-6_a1p5_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,,
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,0,band:0.55:6,2.5,42,,,,,,,0.6114,0.0,3057,0,5000,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k0_Lband-0.55-6_a2p5_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,,
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,0,band:0.15:6,2.0,42,,,,,,,0.6158,0.0,3079,0,5000,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k0_Lband-0.15-6_a2p0_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,,
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,0,band:0.55:6,3.0,42,,,,,,,0.6084,0.0,3042,0,5000,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k0_Lband-0.55-6_a3p0_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,,
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,0,band:0.15:6,2.5,42,,,,,,,0.6122,0.0,3061,0,5000,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k0_Lband-0.15-6_a2p5_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,,
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,0,band:0.75:6,1.0,42,,,,,,,0.621,0.0,3105,0,5000,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k0_Lband-0.75-6_a1p0_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,,
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,0,band:0.15:6,3.0,42,,,,,,,0.607,0.0,3035,0,5000,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k0_Lband-0.15-6_a3p0_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,,
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,0,band:0.75:6,1.5,42,,,,,,,0.6202,0.0,3101,0,5000,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k0_Lband-0.75-6_a1p5_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,,
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,0,band:0.35:6,1.0,42,,,,,,,0.6218,0.0,3109,0,5000,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k0_Lband-0.35-6_a1p0_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,,
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,0,band:0.75:6,2.0,42,,,,,,,0.6204,0.0,3102,0,5000,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k0_Lband-0.75-6_a2p0_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,,
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,0,band:0.35:6,1.5,42,,,,,,,0.6202,0.0,3101,0,5000,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k0_Lband-0.35-6_a1p5_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,,
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,0,band:0.75:6,2.5,42,,,,,,,0.6202,0.0,3101,0,5000,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k0_Lband-0.75-6_a2p5_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,,
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,0,band:0.35:6,2.0,42,,,,,,,0.619,0.0,3095,0,5000,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k0_Lband-0.35-6_a2p0_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,,
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,0,band:0.35:6,2.5,42,,,,,,,0.6166,0.0,3083,0,5000,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k0_Lband-0.35-6_a2p5_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,,
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,0,band:0.75:6,3.0,42,,,,,,,0.6192,0.0,3096,0,5000,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k0_Lband-0.75-6_a3p0_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,,
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,0,band:0.35:6,3.0,42,,,,,,,0.6162,0.0,3081,0,5000,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k0_Lband-0.35-6_a3p0_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,,
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,0,band:0.90:6,1.0,42,,,,,,,0.6214,0.0,3107,0,5000,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k0_Lband-0.90-6_a1p0_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,,
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,0,band:0.55:6,1.0,42,,,,,,,0.627,0.0,3135,0,5000,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k0_Lband-0.55-6_a1p0_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,,
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,0,band:0.90:6,1.5,42,,,,,,,0.622,0.0,3110,0,5000,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k0_Lband-0.90-6_a1p5_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,,
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,0,band:0.55:6,1.5,42,,,,,,,0.6276,0.0,3138,0,5000,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k0_Lband-0.55-6_a1p5_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,,
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,0,band:0.90:6,2.0,42,,,,,,,0.622,0.0,3110,0,5000,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k0_Lband-0.90-6_a2p0_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,,
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,0,band:0.55:6,2.0,42,,,,,,,0.6288,0.0,3144,0,5000,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k0_Lband-0.55-6_a2p0_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,,
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,0,band:0.90:6,2.5,42,,,,,,,0.622,0.0,3110,0,5000,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k0_Lband-0.90-6_a2p5_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,,
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,0,band:0.55:6,2.5,42,,,,,,,0.6302,0.0,3151,0,5000,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k0_Lband-0.55-6_a2p5_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,,
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,0,band:0.90:6,3.0,42,,,,,,,0.6226,0.0,3113,0,5000,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k0_Lband-0.90-6_a3p0_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,,
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,0,band:0.55:6,3.0,42,,,,,,,0.6308,0.0,3154,0,5000,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k0_Lband-0.55-6_a3p0_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,,
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,0,band:0.75:6,1.0,42,,,,,,,0.6266,0.0,3133,0,5000,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k0_Lband-0.75-6_a1p0_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,,
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-14B-Instruct,0,band:0.15:6,1.0,42,,,,,,,0.6276,0.0,3138,0,5000,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-Coder-14B-Instruct_k0_Lband-0.15-6_a1p0_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-coder-14b-instruct_pca_center_suffix.svec,,
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,0,band:0.75:6,1.5,42,,,,,,,0.6264,0.0,3132,0,5000,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k0_Lband-0.75-6_a1p5_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,,
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-14B-Instruct,0,band:0.15:6,1.5,42,,,,,,,0.6264,0.0,3132,0,5000,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-Coder-14B-Instruct_k0_Lband-0.15-6_a1p5_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-coder-14b-instruct_pca_center_suffix.svec,,
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,0,band:0.75:6,2.0,42,,,,,,,0.6264,0.0,3132,0,5000,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k0_Lband-0.75-6_a2p0_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,,
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,0,band:0.75:6,2.5,42,,,,,,,0.6258,0.0,3129,0,5000,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k0_Lband-0.75-6_a2p5_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,,
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-14B-Instruct,0,band:0.15:6,2.0,42,,,,,,,0.6268,0.0,3134,0,5000,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-Coder-14B-Instruct_k0_Lband-0.15-6_a2p0_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-coder-14b-instruct_pca_center_suffix.svec,,
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,0,band:0.75:6,3.0,42,,,,,,,0.6278,0.0,3139,0,5000,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k0_Lband-0.75-6_a3p0_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,,
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,0,band:0.90:6,1.0,42,,,,,,,0.6258,0.0,3129,0,5000,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k0_Lband-0.90-6_a1p0_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,,
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-14B-Instruct,0,band:0.15:6,2.5,42,,,,,,,0.626,0.0,3130,0,5000,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-Coder-14B-Instruct_k0_Lband-0.15-6_a2p5_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-coder-14b-instruct_pca_center_suffix.svec,,
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,0,band:0.90:6,1.5,42,,,,,,,0.6256,0.0,3128,0,5000,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k0_Lband-0.90-6_a1p5_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,,
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-14B-Instruct,0,band:0.15:6,3.0,42,,,,,,,0.6254,0.0,3127,0,5000,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-Coder-14B-Instruct_k0_Lband-0.15-6_a3p0_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-coder-14b-instruct_pca_center_suffix.svec,,
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,0,band:0.90:6,2.0,42,,,,,,,0.6256,0.0,3128,0,5000,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k0_Lband-0.90-6_a2p0_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,,
tssb_mcq_k0_seed42,,mcq_cache/tssb_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-7B-Instruct,0,band:0.90:6,2.5,42,,,,,,,0.6258,0.0,3129,0,5000,mcq_cache/steered_tssb_mcq_k0_seed42_Qwen-Qwen2.5-Coder-7B-Instruct_k0_Lband-0.90-6_a2p5_seed42_es0_el5000.json,vectors/python/behavior_tssb_correctness_behavior_apr_qwen2-5-coder-7b-instruct_pca_center_suffix.svec,,
manysstubs_mcq_k0_seed42,,mcq_cache/manysstubs_mcq_k0_seed42.json,Qwen/Qwen2.5-Coder-14B-Instruct,0,band:0.35:6,1.0,42,,,,,,,0.625,0.0,3125,0,5000,mcq_cache/steered_manysstubs_mcq_k0_seed42_Qwen-Qwen2.5-Coder-14B-Instruct_k0_Lband-0.35-6_a1p0_seed42_es0_el5000.json,vectors/java/behavior_manysstubs_apr_manysstubs_pairs_3k_qwen2-5-coder-14b-instruct_pca_center_suffix.svec,,
